product_name,product_category_tree,retail_price,discounted_price,brand,discounted_percent
People Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",699.0,349.0,Regular Fit,50.07153075822603
Indiatrendzs Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Indiatrendzs Shirts""]",1310.0,467.0,Slim,64.35114503816793
The Pari Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2367.0,473.0,The Pari,80.01689902830587
L'Elegantae Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> L'Elegantae Shirts""]",899.0,449.0,Regular fit,50.055617352614014
Dream Fashion Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dream Fashion Shirts""]",799.0,470.0,Slim,41.17647058823529
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1730.0,449.0,Sukkhi,74.04624277456648
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",600.0,152.0,Kuhuk,74.66666666666667
Tokyo Talkies Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Tokyo Talkies Shirts""]",649.0,324.0,Regular,50.077041602465336
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2000.0,440.0,Kuhuk,78.0
"Femninora Women's Solid Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Femninora Shirts""]",799.0,404.0,Regular,49.436795994993744
Blute Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blute Shirts""]",500.0,250.0,Slim,50.0
Mast & Harbour Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mast & Harbour Shirts""]",999.0,499.0,Regular,50.050050050050054
Buenos Dias Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Buenos Dias Shirts""]",799.0,349.0,Regular,56.32040050062578
Classique Designer Jewellery Alloy Pearl Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2999.0,499.0,Classique Designer Jewellery,83.36112037345782
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2000.0,495.0,Kuhuk,75.25
"Kumi Women's Solid Casual, Festive, Party Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kumi Shirts""]",700.0,449.0,Regular,35.85714285714286
"Haute curry by Shoppers Stop Women's Solid, Woven Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Haute curry by Shoppers Stop Shirts""]",688.0,412.0,Regular,40.116279069767444
Kashana Fashions Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kashana Fashions Shirts""]",1899.0,490.0,Regular,74.19694576092681
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,375.0,Vedika Jewellery,71.13163972286374
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1397.0,369.0,Sukkhi,73.58625626342162
Wecart Alloy Crystal Rose Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",899.0,199.0,Wecart,77.8642936596218
Stilestreet Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Stilestreet Shirts""]",995.0,499.0,Regular,49.84924623115578
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Vaishali Bindi and Bangles Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",799.0,299.0,Vaishali Bindi and Bangles,62.57822277847309
Harpa Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Harpa Shirts""]",899.0,359.0,Regular Fit,60.06674082313682
Avenster Women's Striped Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Avenster Shirts""]",899.0,397.0,Slim,55.83982202447163
Cottinfab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cottinfab Shirts""]",999.0,379.0,Slim,62.06206206206206
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,375.0,Vedika Jewellery,71.13163972286374
Sbuys Women's Striped Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Sbuys Shirts""]",999.0,499.0,Regular,50.050050050050054
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,Regular,50.06257822277848
VK Jewels Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1563.0,448.0,VK Jewels,71.33717210492642
Ishin Designer Studio Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Ishin Designer Studio Shirts""]",899.0,449.0,Regular,50.055617352614014
Desirica Abstract Cushions Cover,"[""Home Furnishing >> Cushions, Pillows & Covers >> Cushion Covers""]",385.0,199.0,Desirica,48.311688311688314
Tokyo Talkies Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Tokyo Talkies Shirts""]",949.0,474.0,Regular,50.05268703898841
BPT Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> BPT Shirts""]",1049.0,399.0,Slim,61.96377502383223
Wisstler Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Wisstler Shirts""]",999.0,499.0,Regular,50.050050050050054
Kiosha Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",1299.0,297.0,Slim,77.13625866050808
Oxolloxo Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Oxolloxo Shirts""]",749.0,374.0,Regular,50.06675567423231
Dressberry Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dressberry Shirts""]",999.0,499.0,Regular,50.050050050050054
Fbbic Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Fbbic Shirts""]",1099.0,499.0,Slim,54.5950864422202
People Women's Striped Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",899.0,450.0,Regular,49.94438264738598
Stilestreet Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Stilestreet Shirts""]",849.0,499.0,Regular,41.22497055359246
"StylElite Women's Solid Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> StylElite Shirts""]",599.0,370.0,Regular,38.230383973288816
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,375.0,Vedika Jewellery,71.13163972286374
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,399.0,Vaishali Bindi and Bangles,60.06006006006006
Mask Lifestyle Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mask Lifestyle Shirts""]",999.0,475.0,Slim,52.45245245245245
BPT Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> BPT Shirts""]",1049.0,399.0,Slim,61.96377502383223
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,399.0,Vaishali Bindi and Bangles,60.06006006006006
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,399.0,Vaishali Bindi and Bangles,60.06006006006006
"Life by Shoppers Stop Women's Printed Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Life by Shoppers Stop Shirts""]",799.0,479.0,Regular,40.05006257822278
Miss Rich Women's Striped Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,Slim,50.06257822277848
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",750.0,750.0,Viva Fashions,0.0
Classique Designer Jewellery Alloy Pearl Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,199.0,Classique Designer Jewellery,80.08008008008008
Adhira Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1799.0,299.0,Adhira,83.37965536409116
SbuyS Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> SbuyS Shirts""]",999.0,499.0,Regular Fit,50.050050050050054
Seeyaar Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Seeyaar Shirts""]",799.0,499.0,Regular,37.546933667083856
Harpa Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Harpa Shirts""]",999.0,399.0,Regular Fit,60.06006006006006
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2000.0,414.0,Kuhuk,79.3
GoodwillImpex Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> GoodwillImpex Shirts""]",800.0,399.0,Regular,50.125
Sbuys Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Sbuys Shirts""]",999.0,499.0,Regular,50.050050050050054
Eves Pret A Porter Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eves Pret A Porter Shirts""]",1300.0,349.0,Regular,73.15384615384616
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1300.0,399.0,Vaishali Bindi and Bangles,69.3076923076923
Kasturi Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kasturi Shirts""]",1699.0,499.0,Slim,70.62978222483814
My Addiction Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> My Addiction Shirts""]",649.0,318.0,Regular,51.00154083204931
Tokyo Talkies Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Tokyo Talkies Shirts""]",949.0,474.0,Regular,50.05268703898841
Bhavika Brass Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1000.0,199.0,Bhavika,80.10000000000001
Mask Lifestyle Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mask Lifestyle Shirts""]",999.0,475.0,Slim,52.45245245245245
Tiara Gems Copper Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,350.0,Tiara Gems,64.96496496496496
Thegudlook Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Thegudlook Shirts""]",899.0,499.0,Regular,44.493882091212456
Meee Women's Solid Casual Reversible Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]",895.0,447.0,Slim,50.05586592178771
DressBerry Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> DressBerry Shirts""]",899.0,449.0,Regular,50.055617352614014
Abqa Hydrabadi Bangle Lac Zircon Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1250.0,350.0,Abqa Hydrabadi Bangle,72.0
My Addiction Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> My Addiction Shirts""]",899.0,449.0,Regular,50.055617352614014
Kashana Fashions Women's Polka Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kashana Fashions Shirts""]",1899.0,490.0,Regular,74.19694576092681
"My Design Brass, Alloy Yellow Gold Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",700.0,655.0,My Design,6.428571428571428
C M Clothing Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> C M Clothing Shirts""]",749.0,299.0,Realx Fit,60.08010680907877
Colsa Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Colsa Shirts""]",899.0,449.0,Slim,50.055617352614014
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1394.0,379.0,Sukkhi,72.81205164992826
Meee Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meee Shirts""]",795.0,397.0,Regular Fit,50.062893081761004
Kiosha Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",1199.0,297.0,Slim,75.22935779816514
Sukkhi Brass Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1797.0,449.0,Sukkhi,75.01391207568169
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",950.0,950.0,Viva Fashions,0.0
X Gold India Brass Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",800.0,300.0,X Gold India,62.5
Naughty Bear Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Naughty Bear Shirts""]",1299.0,453.0,Comfort,65.1270207852194
Modimania Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Modimania Shirts""]",1200.0,499.0,Regular Fit,58.416666666666664
SG Creations Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",780.0,199.0,SG Creations,74.48717948717949
Gmi Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Gmi Shirts""]",999.0,499.0,Slim,50.050050050050054
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",960.0,960.0,Viva Fashions,0.0
Oxolloxo Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Oxolloxo Shirts""]",1195.0,478.0,Regular Fit,60.0
Multiline Company Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1300.0,390.0,Multiline Company,70.0
Hugo Chavez Women's Solid Casual Denim Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Hugo Chavez Shirts""]",1499.0,497.0,Regular,66.84456304202801
Goodwill Impex Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Goodwill Impex Shirts""]",1150.0,399.0,Regular,65.30434782608697
"F Fashion Stylus Women's Printed Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> F Fashion Stylus Shirts""]",999.0,399.0,Slim,60.06006006006006
Kasturi Women's Striped Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kasturi Shirts""]",1699.0,499.0,Slim,70.62978222483814
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",960.0,960.0,Viva Fashions,0.0
Vaishali Bindi and Bangles Brass Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1400.0,420.0,Vaishali Bindi and Bangles,70.0
Orange Plum Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Orange Plum Shirts""]",1499.0,499.0,Regular,66.711140760507
Anasazi Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",769.0,346.0,Regular,55.006501950585175
Colors Couture Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Colors Couture Shirts""]",899.0,499.0,Slim Fit,44.493882091212456
Anasazi Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",799.0,360.0,Regular,54.943679599499376
La Rochelle Women's Geometric Print Casual Reversible Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> La Rochelle Shirts""]",899.0,449.0,Slim,50.055617352614014
Dapinc Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1000.0,300.0,Dapinc,70.0
Abida Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Abida Shirts""]",899.0,399.0,Slim,55.61735261401557
Cocktail Copper Cubic Zirconia Copper Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2399.0,399.0,Cocktail,83.36807002917882
Osumfab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Osumfab Shirts""]",799.0,399.0,Regular,50.06257822277848
Sukkhi Brass Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1763.0,449.0,Sukkhi,74.53204764605785
HKJ Metal Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,248.0,HKJ,75.17517517517518
Bedazzle Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1000.0,399.0,Regular,60.099999999999994
Desigrrrl Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Desigrrrl Shirts""]",995.0,485.0,Regular,51.256281407035175
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",699.0,349.0,Slim,50.07153075822603
Mayra Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mayra Shirts""]",1195.0,499.0,Regular,58.24267782426779
VK Jewels Alloy Cubic Zirconia Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1866.0,539.0,VK Jewels,71.11468381564845
